,FP,0FP,TP,0TP
Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)c1ccccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1,-0.0,1.0,1.0,0.0
Cc1ccc2c(c1)N(CC(=O)NC1CCC(C)CC1)C(=O)CO2,1.0,0.0,0.0,1.0
Cc1ccc2c(c1)N(CCCC(=O)NCC1COc3ccccc3O1)C(=O)CO2,-0.0,0.0,1.0,1.0
Cc1ccc2c(c1)N(S(=O)(=O)c1ccc(CN3C(=O)c4cccnc4C3=O)s1)CCO2,-0.0,0.0,1.0,1.0
Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2C(=O)Nc1cccc(C(F)(F)F)c1,-0.0,0.0,1.0,1.0
Cc1ccc2c(c1)c(CC(=O)Nc1ccc(C)c(F)c1)c(C(=O)O)n2C,-0.0,0.0,1.0,1.0
Cc1ccc2cc(C#N)c(N3CCN(C(=O)c4ccccc4)CC3)nc2c1,1.0,0.0,0.0,1.0
Cc1ccc2cc3c(NS(=O)(=O)c4cccc5nonc45)nn(CC(C)C)c3nc2c1,-0.0,0.0,1.0,1.0
Cc1ccc2nc(-c3ccccc3)cc(C(=O)NCCCn3ccnc3)c2c1,-0.0,0.0,1.0,1.0
Cc1ccc2nc(NC(=O)CN3C(=O)C4CC=CCC4C3=O)sc2c1,1.0,0.0,0.0,1.0
Cc1ccc2nc(Nc3ccccc3)cc(C)c2c1,-0.0,0.0,1.0,1.0
Cc1ccc2ncc(S(=O)(=O)c3ccccc3)c(N3CCCCC3C)c2c1,1.0,0.0,0.0,1.0
Cc1ccc2nsnc2c1S(=O)(=O)N1CCN(CCc2ccccc2)CC1,-0.0,0.0,1.0,1.0
Cc1ccc2occ(/C=N/c3ncn[nH]3)c(=O)c2c1,-0.0,0.0,1.0,0.0
Cc1ccc[n+](CC(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c1,-0.0,0.0,1.0,0.0
Cc1ccc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c1,1.0,0.0,0.0,0.0
Cc1ccc[n+](CC(=O)c2ccc(Br)cc2)c1,-0.0,0.0,1.0,0.0
Cc1ccc[n+](CC(=O)c2ccc(Br)cc2)c1C,-0.0,0.0,1.0,0.0
Cc1ccc[n+](CC(=O)c2ccc(Cl)cc2)c1,-0.0,0.0,1.0,0.0
Cc1cccc(-c2nc(CN3CCCC(C(=O)NC4CCCC4)C3)c(C)o2)c1,1.0,0.0,0.0,1.0
Cc1cccc(-c2nc(CN3CCCC(C(=O)NC4CCCCC4)C3)c(C)o2)c1,1.0,0.0,0.0,1.0
Cc1cccc(-c2nc3ccc(C(=O)NCCN4CCN(C)CC4)cc3nc2-c2cccc(C)c2)c1,-0.0,0.0,1.0,1.0
Cc1cccc(-c2ncc(CN3CCN(CCC(C)C)C(CCO)C3)cn2)c1,1.0,0.0,0.0,1.0
Cc1cccc(-n2cc(CN3CCN(Cc4nccn4C)CC3)c(-c3cccc(F)c3)n2)c1,-0.0,0.0,1.0,1.0
Cc1cccc(C(=O)NC(=S)NNC(=O)Cc2ccccc2)c1,-0.0,0.0,1.0,0.0
Cc1cccc(C(=O)NC(=S)NNC(=O)c2cccs2)c1,-0.0,0.0,1.0,0.0
Cc1cccc(C(=O)NNC(=S)NC(=O)c2ccccc2)c1,-0.0,0.0,1.0,0.0
Cc1cccc(C(=O)NNC(=S)NC(=O)c2cccs2)c1,-0.0,0.0,1.0,0.0
Cc1cccc(C(=O)NNC2=C(C(=O)C(F)(F)F)CCC2)c1O,-0.0,0.0,1.0,0.0
Cc1cccc(C(=O)N[C@H](C(=O)Nc2ncc(C)s2)C(C)C)c1,1.0,0.0,0.0,1.0
Cc1cccc(C(=O)Nc2cccc(OCC(=O)O)c2)c1,-0.0,0.0,1.0,1.0
Cc1cccc(C(=O)Nc2sc(-c3ccccc3)cc2C(=O)O)c1,-0.0,0.0,1.0,1.0
Cc1cccc(C)c1-n1cccc1/C=C1/C(=N)N2C(=NC1=O)SN=C2S(C)(=O)=O,-0.0,1.0,1.0,0.0
Cc1cccc(C)c1-n1nnnc1C(C)(C)N1CCN(N=O)CC1,1.0,1.0,0.0,0.0
Cc1cccc(C)c1NC(=O)CSc1cc(C(=O)c2nccn2C)c2ccccc2n1,1.0,0.0,0.0,1.0
Cc1cccc(C)c1NC(=O)c1ccc(CN2CCc3ccccc3C2)cc1,-0.0,0.0,1.0,0.0
Cc1cccc(C)c1OCc1cc(C(=O)N2CCN(C3CCCC3)CC2)no1,-0.0,0.0,1.0,1.0
Cc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cc3c([nH]c2=O)CCCC3)n1,-0.0,0.0,1.0,0.0
Cc1cccc(CC(Cc2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)c1,-0.0,0.0,1.0,0.0
Cc1cccc(CCNC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)c1,-0.0,0.0,1.0,1.0
Cc1cccc(CCNCc2cc3cccc(C)c3[nH]c2=O)c1,-0.0,0.0,1.0,1.0
Cc1cccc(CN2C(=O)c3ccccc3S(=O)(=O)c3ccc(C(=O)NCCCN4CCCC4)cc32)c1,-0.0,0.0,1.0,0.0
Cc1cccc(N(C)C(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCCCCC4)cc32)c1,-0.0,0.0,1.0,1.0
Cc1cccc(N2CCN(C(=O)C3CCN(c4ncnc5c4nc4n5CCCCC4)CC3)CC2C)c1,-0.0,0.0,1.0,1.0
Cc1cccc(N2CCN(C(=O)CCCn3c(=O)[nH]c4ccsc4c3=O)CC2C)c1,-0.0,0.0,1.0,1.0
Cc1cccc(N2CCN(C(=O)COc3cc(=O)n(C)c4ccccc34)CC2)c1C,-0.0,0.0,1.0,1.0
Cc1cccc(N2CCN(C(=O)Cc3c(C(=O)O)[nH]c4ccc(Cl)cc34)CC2)c1C,-0.0,0.0,1.0,0.0
Cc1cccc(N2CCN(C(=O)c3ccc(CNc4c(N5CCC(C)CC5)c(=O)c4=O)cc3)CC2C)c1,-0.0,1.0,1.0,0.0
Cc1cccc(N2CCN(C(=O)c3ccc(NS(=O)(=O)c4ccc5[nH]c(=O)[nH]c5c4)cc3)CC2)c1C,1.0,0.0,0.0,0.0
Cc1cccc(N=Cc2cc(Br)cc(Cl)c2O)c1,-0.0,0.0,1.0,0.0
Cc1cccc(NC(=O)/C(C#N)=C\c2ccc(C(=O)O)cc2)c1,1.0,1.0,0.0,0.0
Cc1cccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)c1C,1.0,0.0,0.0,1.0
Cc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc(-c3ccc(=O)[nH]n3)s2)c1C,1.0,0.0,0.0,1.0
Cc1cccc(NC(=O)NCc2ccc3c(c2)OCO3)c1C,1.0,0.0,0.0,1.0
Cc1cccc(NC(=O)c2ccccc2O)c1C,-0.0,0.0,1.0,1.0
Cc1cccc(NC(=O)c2n[nH]c([N+](=O)[O-])c2Br)c1C,-0.0,0.0,1.0,1.0
Cc1cccc(NC2=C(NCCO)C(=O)c3ccccc3C2=O)c1,-0.0,0.0,1.0,0.0
Cc1cccc(NS(=O)(=O)c2cccc(C(=O)NCC(c3ccco3)N3CCCCC3)c2)c1,-0.0,0.0,1.0,1.0
Cc1cccc(OCC(O)Cn2c(=N)n(Cc3ccccc3)c3ccccc32)c1,-0.0,0.0,1.0,1.0
Cc1cccc(OCCCn2c(CCNC(=O)C(C)C)nc3ccccc32)c1,1.0,0.0,0.0,0.0
Cc1cccc(OCCOC(=O)c2c(-c3ccccc3)noc2C)c1,1.0,0.0,0.0,1.0
Cc1cccc2sc(N(CCCN(C)C)C(=O)c3ccc(Cl)s3)nc12,-0.0,0.0,1.0,1.0
Cc1ccccc1-n1c(C)cc(/C=N/NC(=O)c2ccc(CN3CCOCC3)cc2)c1C,-0.0,1.0,1.0,0.0
Cc1ccccc1-n1c(O)c(/C=C2/C(c3ccccc3)=Nc3ccccc32)c(=O)[nH]c1=O,-0.0,0.0,1.0,1.0
Cc1ccccc1-n1nnc2c(=O)oc3ccccc3c21,1.0,0.0,0.0,1.0
Cc1ccccc1-n1nnnc1Sc1nnnn1-c1ccccc1,-0.0,0.0,1.0,1.0
Cc1ccccc1/C=C/C(=O)NCC(=O)N1CCC(N(C)C2CCCCC2C)CC1,-0.0,0.0,1.0,0.0
Cc1ccccc1C(=O)N1CCCN(C(=O)c2ccccc2C)CC1,1.0,0.0,0.0,1.0
Cc1ccccc1C(=O)N=c1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccc(F)cc2)cc1,1.0,0.0,0.0,0.0
Cc1ccccc1C(=O)NNC(=S)NC(=O)COc1ccccc1,-0.0,0.0,1.0,0.0
Cc1ccccc1C(=O)NNC(=S)NC(=O)c1ccc(Cl)cc1Cl,-0.0,0.0,1.0,0.0
Cc1ccccc1C(=O)NNC(=S)NC(=O)c1ccccc1,-0.0,0.0,1.0,0.0
Cc1ccccc1C(=O)O/N=C/c1c(N2CCOCC2)n(C)c2ccccc12,-0.0,1.0,1.0,0.0
Cc1ccccc1C(=O)OC(C)CN1CCN(C)CC1,-0.0,0.0,1.0,1.0
Cc1ccccc1C(=O)c1cccn1CC(=O)NC(C)c1ccccc1,-0.0,0.0,1.0,1.0
Cc1ccccc1CC1(CO)CCCN(Cc2nc(-c3cccs3)oc2C)C1,1.0,0.0,0.0,1.0
Cc1ccccc1CCNCc1cc2cccc(C)c2[nH]c1=O,-0.0,0.0,1.0,1.0
Cc1ccccc1CNS(=O)(=O)c1ccc2c(c1)OCCO2,-0.0,0.0,1.0,1.0
Cc1ccccc1CNc1ccc(C(CC(N)=O)NC(=O)c2ccccc2)cc1[N+](=O)[O-],1.0,0.0,0.0,0.0
Cc1ccccc1N(C)S(=O)(=O)c1ccc2[nH]cc(C(=O)NCC3CCCO3)c(=O)c2c1,-0.0,0.0,1.0,1.0
Cc1ccccc1N/N=C/c1c(C)nc2ccccn12,1.0,1.0,0.0,0.0
Cc1ccccc1NC(=O)N1CCc2ccccc2C1,1.0,0.0,0.0,1.0
Cc1ccccc1NC(=O)c1ccc(C)c(S(=O)(=O)N2CCN(C)CC2)c1,-0.0,0.0,1.0,1.0
Cc1ccccc1NC(=O)c1ccc(C)c(S(=O)(=O)NCc2cccnc2)c1,-0.0,0.0,1.0,1.0
Cc1ccccc1NC(=O)c1ccc(F)c(S(=O)(=O)NCC2CCCO2)c1,-0.0,0.0,1.0,1.0
Cc1ccccc1NC(=O)c1cccc(S(=O)(=O)Oc2ccc([N+](=O)[O-])cc2)c1,1.0,0.0,0.0,0.0
Cc1ccccc1NC(=S)NNC(=O)c1ccncc1,-0.0,0.0,1.0,0.0
Cc1ccccc1NS(=O)(=O)c1ccc(N2CCCC2=O)cc1,1.0,0.0,0.0,1.0
Cc1ccccc1Nc1c(-c2ccncc2)nc2ccc(Br)cn12,-0.0,0.0,1.0,0.0
Cc1ccccc1Nc1nc(N)nc(COC(=O)C(NC(=O)c2ccco2)C(C)C)n1,1.0,0.0,0.0,1.0
Cc1ccccc1OC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-0.0,0.0,1.0,1.0
Cc1ccccc1OCCC(=O)OCC(=O)c1c(N)n(CC(C)C)c(=O)n(C)c1=O,-0.0,0.0,1.0,0.0
Cc1ccccc1OCCSc1nnc(C)n1-c1ccccc1,1.0,0.0,0.0,1.0
Cc1ccccc1OCCn1c(C)nc2ccccc21,1.0,0.0,0.0,1.0
Cc1cccn2c(=O)c(C=O)c(N3CCCCCC3)nc12,1.0,0.0,0.0,0.0
Cc1cccn2c(CNCC3OCCc4ccccc43)c(C(=O)N3CCCCC3)nc12,-0.0,0.0,1.0,1.0
Cc1cccnc1NC(=O)c1cccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c1,-0.0,0.0,1.0,1.0
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Cl)cc3[N+](=O)[O-])cc2)n1,-0.0,0.0,1.0,1.0
Cc1ccnc(SCc2cc(=O)c(OC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)co2)n1,-0.0,0.0,1.0,0.0
Cc1ccnc(SCc2cc(=O)c(OC(=O)c3ccco3)co2)n1,-0.0,0.0,1.0,0.0
Cc1ccsc1CNC12CC3CC(CC(C3)C1)C2,-0.0,0.0,1.0,1.0
Cc1cn([C@H](C(=O)NCCCCCCCCCCC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)[C@@H](C)O)nn1,-0.0,1.0,1.0,0.0
Cc1cnc(C)c(N2CCN(Cc3nc(-c4cccc(F)c4F)oc3C)CC2)n1,-0.0,0.0,1.0,1.0
Cc1csc(=N)n1CC(=O)N1CCc2ccccc21,-0.0,0.0,1.0,1.0
Cc1csc(C(C#N)C(=O)c2cc3ccccc3o2)n1,-0.0,0.0,1.0,1.0
Cc1csc(C(C)NC(=O)c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2)n1,-0.0,0.0,1.0,0.0
Cc1csc(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)n1,-0.0,0.0,1.0,1.0
Cc1csc(NC(=O)CSc2nc(C(C)C)nc3ccccc23)n1,-0.0,0.0,1.0,1.0
Cc1csc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)n1,1.0,0.0,0.0,1.0
Cc1csc2c(N3CCN(C(=S)Nc4ccc(C(F)(F)F)cc4)CC3)ncnc12,-0.0,0.0,1.0,1.0
Cc1n[nH]c(=O)c2c(NC(=O)CSc3nc4ccccc4c(=O)n3C(C)C)oc(C)c12,-0.0,0.0,1.0,1.0
Cc1n[nH]c(C)c1CCCCOc1ccccc1[N+](=O)[O-],-0.0,0.0,1.0,1.0
Cc1n[nH]c(C)c1S(=O)(=O)N1CCCC(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)C1,1.0,0.0,0.0,1.0
Cc1n[nH]c(C)c1Sc1ccccc1N=Cc1cc(Cl)cc([N+](=O)[O-])c1O,-0.0,1.0,1.0,0.0
Cc1nc(-c2ccc(S(=O)(=O)N3CCCN(CCc4ccccc4)CC3)s2)cs1,1.0,0.0,0.0,1.0
Cc1nc(N2CCCCC2C)c2c(C)c(C(=O)Nc3ccccc3C(F)(F)F)sc2n1,1.0,0.0,0.0,0.0
Cc1nc(Oc2ccccc2)c2ccccc2n1,1.0,0.0,0.0,1.0
Cc1nc(SC2CC(=O)N(c3cc(Cl)cc(Cl)c3)C2=O)nc2c1CCCC2,-0.0,0.0,1.0,1.0
Cc1nc(SCC(=O)NC(=O)NC2CCCCC2)nc(C)c1C,-0.0,0.0,1.0,1.0
Cc1nc(SCC(=O)NC(=O)NCc2ccccc2)nc(C)c1C,-0.0,0.0,1.0,1.0
Cc1nc(SCC(N)=O)[nH]c(=O)c1Cc1ccc(OC(C)C)cc1,1.0,0.0,0.0,1.0
Cc1nc([N+](=O)[O-])c(Br)n1Cc1ccccc1,-0.0,0.0,1.0,1.0
Cc1nc2cc(C(=O)N3c4ccccc4CC3C)ccc2s1,-0.0,0.0,1.0,1.0
Cc1nc2ccccn2c1P(=S)(N1CCCCC1)N1CCCCC1,-0.0,0.0,1.0,1.0
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,-0.0,0.0,1.0,1.0
Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,-0.0,0.0,1.0,1.0
Cc1ncoc1C(=O)Nc1ccc(Oc2ccccc2)cc1,-0.0,0.0,1.0,1.0
Cc1nn(-c2ccccc2)c(C)c1C(=O)OCC(=O)NC(=O)NC1CCCC1,-0.0,0.0,1.0,1.0
Cc1nn(-c2ccccc2)c(N2CCCC2)c1/C=N/Nc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],1.0,1.0,0.0,0.0
Cc1nn(-c2ccccc2)c2[nH]c(=O)cc(C(F)(F)F)c12,-0.0,0.0,1.0,1.0
Cc1nn(-c2ccccc2)nc1C(=O)Nc1nnc(C(F)(F)F)s1,-0.0,0.0,1.0,1.0
Cc1nn(-c2nnc(NCc3ccccc3)nn2)c(C)c1Br,1.0,0.0,0.0,1.0
Cc1nn(C(C)C(=O)NC(C)CCc2ccccc2)c(=O)c2cc3occc3n12,-0.0,0.0,1.0,1.0
Cc1nn(C)c(C)c1CN(C)S(=O)(=O)c1ccc2ccccc2c1,-0.0,0.0,1.0,1.0
Cc1nn(CC(=O)NCC2CCCO2)c(=O)c2cc3ccccc3n12,1.0,0.0,0.0,1.0
Cc1nn(CC2CC2)c(=O)n1-c1ccc(Oc2ccccc2)cc1,-0.0,0.0,1.0,1.0
Cc1nn(CC2CC2)c(=O)n1-c1cccc(Cl)c1,1.0,0.0,0.0,1.0
Cc1nn(Cc2ccccc2)c(Cl)c1/C=C1\NC(=S)NC1=O,1.0,1.0,0.0,0.0
Cc1nn(Cc2ccccc2Cl)c(C)c1NC(=O)c1noc2c1CCCCC2,-0.0,0.0,1.0,1.0
Cc1nn2c(N3CCN(C)CC3)c3c(nc2c1-c1ccccc1)CCCC3,-0.0,0.0,1.0,1.0
Cc1nn2c(N3CCN(CCO)CC3)c3c(nc2c1-c1ccccc1)CCCC3,-0.0,0.0,1.0,1.0
Cc1nn2c(NCCOCCO)c3c(nc2c1-c1ccccc1)CCCC3,-0.0,0.0,1.0,1.0
Cc1nnc(C)n1/N=C/c1cc(Br)cc(Br)c1O,-0.0,0.0,1.0,0.0
Cc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,-0.0,0.0,1.0,0.0
Cc1nnc(NCc2cccc(Cl)c2)c2ccccc12,-0.0,0.0,1.0,1.0
Cc1nnc(SC(C)C(=O)Nc2sc3c(c2C#N)CCCC3)[nH]c1=O,-0.0,0.0,1.0,1.0
Cc1nnc(SCC(=O)c2ccccc2)n1Cc1ccccc1,-0.0,0.0,1.0,0.0
Cc1nnc(SCc2ccc(F)cc2)n1NC/C=C/c1ccccc1,1.0,0.0,0.0,1.0
Cc1nnc(SCc2cnc(-c3ccc(C(C)C)cc3)s2)n1C,-0.0,0.0,1.0,1.0
Cc1nnc(SCc2nnc(-c3cccs3)o2)n1C,1.0,0.0,0.0,1.0
Cc1nnc(Sc2nc3ccccc3o2)c2ccccc12,-0.0,0.0,1.0,1.0
Cc1noc(/C=C/c2cccs2)c1S(=O)(=O)N1CCC(C(=O)NCCCN2CCC(C)CC2)CC1,1.0,1.0,0.0,0.0
Cc1noc(C)c1C(=O)Nc1sc(C)c(-c2ccccc2)c1C#N,-0.0,0.0,1.0,1.0
Cc1noc(C)c1COC(=O)c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1,-0.0,0.0,1.0,1.0
Cc1noc(C)c1COC(=O)c1ccccc1Sc1ccccc1C#N,1.0,0.0,0.0,1.0
Cc1noc(C)c1COC(=O)c1cnc(Cl)c(Cl)c1,-0.0,0.0,1.0,0.0
Cc1noc(C)c1CSc1nc2[nH]ncc2c(=O)n1-c1ccccc1,1.0,0.0,0.0,1.0
Cc1noc(C)c1CSc1nc2ccccc2n1CCc1ccccc1,1.0,0.0,0.0,0.0
Cc1noc(C)c1S(=O)(=O)Nc1ccccc1Oc1ccccc1,1.0,0.0,0.0,1.0
Cc1noc(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)c1[N+](=O)[O-],-0.0,0.0,1.0,1.0
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)c1C,-0.0,0.0,1.0,1.0
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3oc4ccc(Cl)cc4c3C)cc2)c1C,-0.0,0.0,1.0,0.0
Cc1nonc1NC(=O)CSc1ccc(-c2ccccc2)nn1,-0.0,0.0,1.0,1.0
Cc1oc(-c2ccc(Cl)cc2)nc1CS(=O)CC(=O)NC(C)c1ccccc1,-0.0,0.0,1.0,1.0
Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(/C=C\C(=O)O)c1,-0.0,0.0,1.0,1.0
Cc1oc(C(=O)O)cc1COc1ccc2c3c(c(=O)oc2c1C)CCC3,-0.0,0.0,1.0,1.0
Cc1oc2c(F)c(F)c(F)c(F)c2c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,-0.0,1.0,1.0,0.0
Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Br)cc1,1.0,0.0,0.0,1.0
Cc1oc2ccc(OCc3ccc(Cl)cc3)cc2c1C(=O)O,1.0,0.0,0.0,1.0
Cc1occc1-c1nnc(SCC(=O)Nc2nccs2)n1CCc1ccccc1,1.0,0.0,0.0,1.0
Cc1occc1C(=O)N/N=C/c1sc(N2CCOCC2)nc1-c1ccccc1,1.0,0.0,0.0,0.0
Cc1occc1C(=O)NNC(=S)NC(=O)COc1ccc(Cl)cc1Cl,-0.0,0.0,1.0,0.0
Cc1occc1C(=O)NNS(=O)(=O)c1ccc(Cl)cc1,-0.0,0.0,1.0,1.0
Cc1occc1C(=O)NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-0.0,0.0,1.0,1.0
Cc1onc(-c2ccccc2)c1C(=O)NC(=S)NNC(=O)c1ccco1,-0.0,0.0,1.0,0.0
Cc1onc(-c2ccccc2)c1C(=O)NNC(=S)NC(=O)c1ccc(Br)cc1,-0.0,0.0,1.0,0.0
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1nnc(-c2cccc([N+](=O)[O-])c2)s1,-0.0,0.0,1.0,1.0
Cc1onc(-c2ccccc2Cl)c1C(=O)Oc1cccc2cccnc12,1.0,1.0,0.0,0.0
Cc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,-0.0,0.0,1.0,1.0
Cc1sc2nc(SCCN(C)C)n(-c3ccccc3)c(=O)c2c1-c1ccc(F)cc1,-0.0,0.0,1.0,0.0
Cc1sc2ncnc(N(C)Cc3ccco3)c2c1C,1.0,0.0,0.0,1.0
Cc1sc2ncnc(NCc3ccco3)c2c1C,-0.0,0.0,1.0,1.0
Cc1sc[n+](CC(=O)c2ccc(Br)cc2)c1C,-0.0,0.0,1.0,1.0
Cl.N[C@@H](CCC(=O)O)C(=O)O,1.0,1.0,0.0,0.0
Clc1c(-c2nnc3n2CCCCC3)sc2ccccc12,-0.0,0.0,1.0,1.0
Clc1cc(I)cc(Cl)c1NC1=NCCN1,-0.0,0.0,1.0,0.0
Clc1ccc(CSc2ncnc3nc[nH]c23)cc1,1.0,0.0,0.0,1.0
Clc1ccc2c(N3CCCC3)ccnc2c1,-0.0,0.0,1.0,1.0
Clc1cccc(CNCCNCc2cccc(Cl)c2)c1,-0.0,0.0,1.0,1.0
Clc1cccc(Cl)c1CNC1CCCC1,-0.0,0.0,1.0,1.0
Clc1ccccc1OCc1nc(-c2ccncc2)no1,-0.0,0.0,1.0,1.0
Cn1c(-c2ccc(F)cc2)cnc1NCc1ccccc1,1.0,0.0,0.0,1.0
Cn1c(-c2ccccc2)cnc1NCc1ccccc1,-0.0,0.0,1.0,1.0
Cn1c(-c2ccccc2)cnc1SCc1nc2ccccc2c(=O)[nH]1,-0.0,0.0,1.0,1.0
Cn1c(-c2ccccc2O)cc2ccccc21,-0.0,0.0,1.0,1.0
Cn1c(-c2sc3ccccc3c2Cl)n[nH]c1=S,-0.0,0.0,1.0,0.0
Cn1c(-c2sccc2OCc2ccc(Cl)cc2Cl)n[nH]c1=S,1.0,1.0,0.0,0.0
Cn1c(/C=C/N(Cc2ccccc2)c2ccccc2)c([N+](=O)[O-])c(=O)n(C)c1=O,-0.0,0.0,1.0,1.0
Cn1c(=NCC(O)COc2ccccc2)sc2ccccc21,-0.0,0.0,1.0,1.0
Cn1c(=O)[nH]c2nnc(-c3ccc(Cl)c(Cl)c3)nc2c1=O,-0.0,0.0,1.0,0.0
Cn1c(=O)c(C#N)c(-c2ccc(F)cc2)c2cc(C(=O)c3cc(Cl)cc(Cl)c3O)cnc21,-0.0,0.0,1.0,1.0
Cn1c(=O)c(Nc2ccc(O)cc2)c2c3c(cccc31)C(=O)c1ccccc1-2,-0.0,0.0,1.0,1.0
Cn1c(=O)c2c(nc(CN3CCOCC3)n2CCc2ccccc2)n(C)c1=O,1.0,0.0,0.0,1.0
Cn1c(=O)c2c(nc(SCC(=O)N3CCCCCC3)n2C)n(C)c1=O,1.0,0.0,0.0,1.0
Cn1c(=O)n(CC(=O)N2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c2ccccc21,1.0,0.0,0.0,1.0
Cn1c(C(=O)O)c(C=O)c2ccccc21,1.0,0.0,0.0,0.0
Cn1c(CCNC(=O)c2cccs2)n[nH]c1=S,1.0,0.0,0.0,0.0
Cn1c(CN2CCCC2)c(C#N)c2ccccc21,-0.0,0.0,1.0,1.0
Cn1c(CN2CCCCC2)nc2cc(NC(=O)c3ccccc3Cl)ccc21,-0.0,0.0,1.0,1.0
Cn1c(CN2CCN(CCO)CC2)c(C#N)c2ccccc21,-0.0,0.0,1.0,1.0
Cn1c(N2CCOCC2)c(/C=N/OC(=O)c2ccc(F)cc2)c2ccccc21,-0.0,1.0,1.0,0.0
Cn1c(NC(=O)CCC2CCCCC2)cc(=O)n(C)c1=O,1.0,0.0,0.0,1.0
Cn1c(SCC(=O)N2CCN(c3ccccc3)CC2)nnc1-c1ccccc1,-0.0,0.0,1.0,1.0
Cn1c(SCc2ccc(C#N)cc2Cl)nc2ccccc21,-0.0,0.0,1.0,1.0
Cn1c(SCc2nc(-c3cccs3)no2)nnc1C1CCCCC1,1.0,0.0,0.0,1.0
Cn1c(SCc2nc3ccccc3s2)nnc1-c1cccs1,-0.0,0.0,1.0,1.0
Cn1c2c(c(=O)c3ccccc31)CCCC2,-0.0,0.0,1.0,1.0
Cn1c2c(c3ccccc31)CCN1CCC[C@]21c1ccccc1,1.0,0.0,0.0,1.0
Cn1c2ccccc2c(=O)c2c(O)cccc21,-0.0,0.0,1.0,0.0
Cn1c2ccccc2c2cnn(CC(=O)NCCCN3CCN(c4ccccc4F)CC3)c(=O)c21,1.0,0.0,0.0,1.0
Cn1cc(/C=C2\SC(=O)N(c3ccccc3)C2=O)c2ccccc21,1.0,0.0,0.0,0.0
Cn1cc(C(=O)N2CCc3ccccc3C2)c(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc21,1.0,0.0,0.0,1.0
Cn1cc([N+](=O)[O-])c(C(=O)N/N=C/c2cc3c(cc2Br)OCO3)n1,1.0,0.0,0.0,0.0
Cn1cccc1/C=C1\SC(=S)N(NC(=O)c2ccc(O)cc2)C1=O,-0.0,1.0,1.0,0.0
Cn1ccnc1SCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,1.0,0.0,0.0,1.0
Cn1ccnc1SCC(=O)Nc1ccc2nc(SCC(=O)NC3CC3)sc2c1,-0.0,0.0,1.0,1.0
Cn1ccnc1Sc1ccc(C=O)cc1[N+](=O)[O-],1.0,1.0,0.0,0.0
Cn1cnnc1Sc1ccc(C(=O)NCCC(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-],-0.0,1.0,1.0,0.0
Cn1nc(-c2ccccc2)c2nc3ccccc3nc21,1.0,0.0,0.0,1.0
Cn1nc(C(=O)NCCCN2CCCCC2)c2c1-c1ccccc1SC2,-0.0,0.0,1.0,1.0
Cn1nc(C(F)(F)F)c(-c2ccccc2)c1NC(=O)c1cccnc1,-0.0,0.0,1.0,1.0
Cn1nc(C(F)(F)F)c(-c2ccccc2)c1NC(=O)c1ccco1,-0.0,0.0,1.0,1.0
Cn1ncc2c(N3CCC(Cc4ccccc4)CC3)ncnc21,-0.0,0.0,1.0,1.0
